Date,Close,Open,High,Low,Volume,Up&Down,Rate
2016-04-25,108000,106000,108000,105000,70681,500,0.465116279
2016-04-26,103500,106500,108000,102000,123277,-4500,-4.166666667
2016-04-27,108500,102500,108500,102000,106586,5000,4.830917874
2016-04-28,108000,108000,108500,106500,62844,-500,-0.460829493
2016-04-29,107500,107000,108500,104000,86917,-500,-0.462962963
2016-05-02,106000,106500,108000,105000,44089,-1500,-1.395348837
2016-05-03,104000,106000,107000,103500,65008,-2000,-1.886792453
2016-05-04,102500,103000,104500,101000,90548,-1500,-1.442307692
2016-05-09,99500,101500,102500,98700,110760,-3000,-2.926829268
2016-05-10,106500,98200,107000,98200,126467,7000,7.035175879
2016-05-11,103000,106000,108000,102500,80716,-3500,-3.286384977
2016-05-12,104000,102500,104500,102000,23550,1000,0.970873786
2016-05-13,97200,102500,102500,95000,356098,-6800,-6.538461538
2016-05-16,96800,97000,97100,94100,157891,-400,-0.411522634
2016-05-17,95600,96200,97000,94500,81916,-1200,-1.239669421
2016-05-18,94400,95100,96100,93300,83580,-1200,-1.255230126
2016-05-19,93600,93700,95400,92800,49765,-800,-0.847457627
2016-05-20,92500,93600,95000,92000,83722,-1100,-1.175213675
2016-05-23,95000,93200,95600,92500,65337,2500,2.702702703
2016-05-24,91600,94500,94600,91500,109257,-3400,-3.578947368
2016-05-25,92400,92200,93700,91800,68281,800,0.873362445
2016-05-26,93900,93400,94900,93000,91194,1500,1.623376623
2016-05-27,95500,95000,95900,94000,50511,1600,1.703940362
2016-05-30,94500,95500,95500,92700,74641,-1000,-1.047120419
2016-05-31,97000,94500,99800,94300,784640,2500,2.645502646
2016-06-01,95300,97000,97500,93100,182865,-1700,-1.75257732
2016-06-02,94000,95300,96200,93400,82864,-1300,-1.364113326
2016-06-03,96800,94400,97300,94000,74945,2800,2.978723404
2016-06-07,95700,95800,96800,93600,105491,-1100,-1.136363636
2016-06-08,96100,95700,97600,95100,56243,400,0.417972832
2016-06-09,98200,96400,101000,96200,134327,2100,2.185223725
2016-06-10,97000,98300,99500,97000,58668,-1200,-1.221995927
2016-06-13,93700,96900,96900,93700,57287,-3300,-3.402061856
2016-06-14,95800,94200,96500,93900,69627,2100,2.241195304
2016-06-15,95600,94800,96200,93600,57581,-200,-0.208768267
2016-06-16,93300,95200,95500,93100,53353,-2300,-2.405857741
2016-06-17,93400,94100,94800,93400,42946,100,0.107181136
2016-06-20,94700,94600,95200,93800,22156,1300,1.391862955
2016-06-21,93900,94200,94800,93200,24019,-800,-0.844772967
2016-06-22,93700,93900,95000,92900,37153,-200,-0.212992545
2016-06-23,91500,93300,93800,90800,67763,-2200,-2.34791889
2016-06-24,89900,92700,95000,87900,145175,-1600,-1.74863388
2016-06-27,89900,88000,90400,88000,41244,0,0
2016-06-28,90500,88700,91100,88700,40665,600,0.667408231
2016-06-29,92300,91100,94100,90800,68120,1800,1.988950276
2016-06-30,93200,92700,93800,90400,65280,900,0.975081257
2016-07-01,94400,93600,94700,93000,35626,1200,1.287553648
2016-07-04,94900,94000,95400,93900,40618,500,0.529661017
2016-07-05,94100,94900,95700,93600,23854,-800,-0.842992624
2016-07-06,92700,94500,95300,91500,53985,-1400,-1.487778959
2016-07-07,94100,93900,95100,93300,39993,1400,1.510248112
2016-07-08,93900,93300,95300,93300,31207,-200,-0.212539851
2016-07-11,98000,95000,99000,94800,80428,4100,4.366347178
2016-07-12,99700,98100,100000,97500,84582,1700,1.734693878
2016-07-13,100000,100500,101000,98700,68318,300,0.300902708
2016-07-14,98800,100000,100000,98200,28144,-1200,-1.2
2016-07-15,103000,99200,104000,98900,90453,4200,4.251012146
2016-07-18,105000,103000,106000,102500,90113,2000,1.941747573
2016-07-19,104000,105000,106500,102500,75223,-1000,-0.952380952
2016-07-20,106500,104000,107500,103500,51263,2500,2.403846154
2016-07-21,106000,106500,108000,105500,39533,-500,-0.469483568
2016-07-22,105000,105000,106500,104500,35002,-1000,-0.943396226
2016-07-25,106000,106000,107500,105500,50658,1000,0.952380952
2016-07-26,113000,107000,114500,106000,190037,7000,6.603773585
2016-07-27,113500,112000,114000,110500,63269,500,0.442477876
2016-07-28,113500,114000,116000,112500,71105,0,0
2016-07-29,112500,113500,114500,111500,35683,-1000,-0.881057269
2016-08-01,112500,113000,114000,111500,31108,0,0
2016-08-02,109500,111500,112500,109000,50187,-3000,-2.666666667
2016-08-03,107000,108500,109500,107000,77266,-2500,-2.283105023
2016-08-04,107000,108000,108500,104500,72085,0,0
2016-08-05,113000,106500,114500,106500,129277,6000,5.607476636
2016-08-08,110500,114500,115500,110000,61620,-2500,-2.212389381
2016-08-09,114000,110500,115000,110000,59388,3500,3.167420814
2016-08-10,113000,113500,115500,112500,45243,-1000,-0.877192982
2016-08-11,113500,112500,114000,111000,35461,500,0.442477876
2016-08-12,115000,114000,115500,114000,33536,1500,1.321585903
2016-08-16,111500,115000,115500,111500,28242,-3500,-3.043478261
2016-08-17,114000,111000,114000,111000,29084,2500,2.242152466
2016-08-18,117000,115000,118000,114500,77258,3000,2.631578947
2016-08-19,118500,117500,119500,115000,87521,1500,1.282051282
2016-08-22,113000,118000,118500,112500,85111,-5500,-4.641350211
2016-08-23,117000,113500,117500,110500,72960,4000,3.539823009
2016-08-24,119000,116500,119000,116000,57583,2000,1.709401709
2016-08-25,119500,119500,121000,118000,36413,500,0.420168067
2016-08-26,118000,119000,119500,117500,19464,-1500,-1.255230126
2016-08-29,113500,117000,118000,113000,57278,-4500,-3.813559322
2016-08-30,117000,114500,118500,114000,42857,3500,3.083700441
2016-08-31,118500,117000,119000,115500,50329,1500,1.282051282
2016-09-01,117000,118000,118000,115000,38635,-1500,-1.265822785
2016-09-02,117500,117000,118500,116000,22652,500,0.427350427
2016-09-05,119500,116500,119500,116500,60349,2000,1.70212766
2016-09-06,115500,119500,119500,115500,62133,-4000,-3.347280335
2016-09-07,114000,116000,116500,114000,65129,-1500,-1.298701299
2016-09-08,114000,114000,116000,113500,60547,0,0
2016-09-09,113000,114000,114500,111000,92105,-1000,-0.877192982
2016-09-12,111000,111000,113000,110000,40562,-2000,-1.769911504
2016-09-13,109500,112000,113000,108500,63367,-1500,-1.351351351
2016-09-19,109000,108000,110000,108000,45637,-500,-0.456621005
2016-09-20,108500,108000,109500,107000,48505,-500,-0.458715596
2016-09-21,107000,108500,108500,106500,38789,-1500,-1.382488479
2016-09-22,106000,108000,110000,105000,69415,-1000,-0.934579439
2016-09-23,105000,107000,108500,105000,51978,-1000,-0.943396226
2016-09-26,106000,105000,107000,104500,40138,1000,0.952380952
2016-09-27,106000,106000,106500,105000,33478,0,0
2016-09-28,102000,106000,106500,101500,104516,-4000,-3.773584906
2016-09-29,103000,102500,103500,102000,57879,1000,0.980392157
2016-09-30,101000,102000,103000,101000,41293,-2000,-1.941747573
2016-10-04,103500,101000,104000,101000,61012,2500,2.475247525
2016-10-05,102500,104000,104000,101000,47574,-1000,-0.966183575
2016-10-06,106000,102500,106000,102000,87195,3500,3.414634146
2016-10-07,100500,106000,106000,100000,140599,-5500,-5.188679245
2016-10-10,97200,92500,99400,92300,204646,-3300,-3.28358209
2016-10-11,96200,98200,98700,95700,86956,-1000,-1.028806584
2016-10-12,99600,96000,100000,95800,122405,3400,3.534303534
2016-10-13,99200,100000,100500,98600,82242,-400,-0.401606426
2016-10-14,100000,100500,102000,99100,79081,800,0.806451613
2016-10-17,101000,101000,101000,99500,40267,1000,1
2016-10-18,101500,99500,102000,99100,30086,500,0.495049505
2016-10-19,100000,101500,101500,99700,39708,-1500,-1.477832512
2016-10-20,100500,100000,101000,99600,32380,500,0.5
2016-10-21,102000,100500,102000,100000,48170,1500,1.492537313
2016-10-24,104000,102500,104500,102000,70803,2000,1.960784314
2016-10-25,102000,104500,104500,101500,46702,-2000,-1.923076923
2016-10-26,102500,101500,103000,100500,28639,500,0.490196078
2016-10-27,104000,103000,104500,100000,47060,1500,1.463414634
2016-10-28,103000,103500,104000,102500,31340,-1000,-0.961538462
2016-10-31,102500,102500,103500,100500,36217,-500,-0.485436893
2016-11-01,103000,101000,103500,100500,39084,500,0.487804878
2016-11-02,102000,103000,103000,101000,40233,-1000,-0.970873786
2016-11-03,101500,103000,103000,100500,31303,-500,-0.490196078
2016-11-04,101500,102500,102500,101500,28317,0,0
2016-11-07,104000,103000,104000,102500,23667,2500,2.463054187
2016-11-08,103500,104000,104500,102500,21722,-500,-0.480769231
2016-11-09,99500,103500,104000,97100,118801,-4000,-3.8647343
2016-11-10,107000,102500,107000,102000,117412,7500,7.537688442
2016-11-11,114000,108000,114500,106000,145031,7000,6.542056075
2016-11-14,114500,113000,118000,112500,110021,500,0.438596491
2016-11-15,111500,114500,114500,110500,63582,-3000,-2.620087336
2016-11-16,114000,111500,116000,109000,97092,2500,2.242152466
2016-11-17,113000,113000,115000,111000,42320,-1000,-0.877192982
2016-11-18,109500,113000,113000,108000,58428,-3500,-3.097345133
2016-11-21,111000,109000,112000,108500,33072,1500,1.369863014
2016-11-22,112000,111500,112500,110000,33650,1000,0.900900901
2016-11-23,109000,111500,112000,108500,56072,-3000,-2.678571429
2016-11-24,108500,109000,111000,108500,31204,-500,-0.458715596
2016-11-25,109000,108500,110000,107000,28787,500,0.460829493
2016-11-28,109000,109500,110000,107500,35258,0,0
2016-11-29,109500,108500,111000,108500,38450,500,0.458715596
2016-11-30,110500,110000,111000,107500,44362,1000,0.913242009
2016-12-01,110000,110500,111000,108500,37951,-500,-0.452488688
2016-12-02,108000,110000,110500,107500,36214,-2000,-1.818181818
2016-12-05,110500,107000,111000,107000,38885,2500,2.314814815
2016-12-06,110000,111500,111500,109000,31071,-500,-0.452488688
2016-12-07,109000,110000,110000,108000,19543,-1000,-0.909090909
2016-12-08,108000,108500,109000,107000,42570,-1000,-0.917431193
2016-12-09,108000,107500,109000,106000,62123,0,0
2016-12-12,110500,107500,111000,107500,39159,2500,2.314814815
2016-12-13,107500,111500,111500,107500,56197,-3000,-2.714932127
2016-12-14,109500,108000,109500,107000,35126,2000,1.860465116
2016-12-15,110500,109000,110500,107500,36368,1000,0.913242009
2016-12-16,112500,115000,115500,111500,69421,2000,1.809954751
2016-12-19,110500,113000,113000,110000,35730,-2000,-1.777777778
2016-12-20,111500,110500,112500,109500,49363,1000,0.904977376
2016-12-21,110500,112000,112500,110000,42337,-1000,-0.896860987
2016-12-22,110500,110500,111500,110000,31868,0,0
2016-12-23,111000,111000,111500,110000,28131,500,0.452488688
2016-12-26,114500,112000,115500,112000,71372,3500,3.153153153
2016-12-27,115000,114000,115500,113500,67074,500,0.436681223
2016-12-28,109000,111000,112000,108500,79495,-6000,-5.217391304
2016-12-29,105000,109000,109500,105000,60584,-4000,-3.669724771
2017-01-02,106500,105500,107000,104000,24593,1500,1.428571429
2017-01-03,107000,106000,108000,105000,31650,500,0.469483568
2017-01-04,104000,106500,107000,103500,52717,-3000,-2.803738318
2017-01-05,105500,104000,106500,103500,45661,1500,1.442307692
2017-01-06,106500,105500,108000,105500,23161,1000,0.947867299
2017-01-09,106500,106500,107000,105500,25410,0,0
2017-01-10,106000,105500,108000,105500,22490,-500,-0.469483568
2017-01-11,108500,106000,109000,106000,42474,2500,2.358490566
2017-01-12,108000,108500,109000,106500,24021,-500,-0.460829493
2017-01-13,107500,107500,108500,106500,18750,-500,-0.462962963
2017-01-16,107000,107500,108500,105000,28296,-500,-0.465116279
2017-01-17,107500,107000,109500,107000,19133,500,0.46728972
2017-01-18,107500,108000,108000,106000,21372,0,0
2017-01-19,107000,107000,109000,106500,20987,-500,-0.465116279
2017-01-20,106500,107000,108000,106500,20659,-500,-0.46728972
2017-01-23,106500,106000,108000,106000,22173,0,0
2017-01-24,106000,106000,108500,105500,26590,-500,-0.469483568
2017-01-25,102000,107000,107000,102000,48852,-4000,-3.773584906
2017-01-26,103500,102500,104500,102000,16134,1500,1.470588235
2017-01-31,105000,103500,105000,103500,12573,1500,1.449275362
2017-02-01,106500,105500,107500,105000,21793,1500,1.428571429
2017-02-02,108000,107000,109500,106500,47694,1500,1.408450704
2017-02-03,106500,108000,109500,105500,40841,-1500,-1.388888889
2017-02-06,108000,107500,108500,106500,21788,1500,1.408450704
2017-02-07,104500,108500,109000,104000,41765,-3500,-3.240740741
2017-02-08,105000,104500,106500,104000,28603,500,0.4784689
2017-02-09,108000,105500,108000,105500,18901,3000,2.857142857
2017-02-10,109000,108500,109500,108000,17131,1000,0.925925926
2017-02-13,109000,109500,110000,108000,22465,0,0
2017-02-14,109500,110000,110500,108500,24494,500,0.458715596
2017-02-15,109000,109500,110500,109000,24101,-500,-0.456621005
2017-02-16,105000,108500,110000,105000,50541,-4000,-3.669724771
2017-02-17,105000,105500,107000,104000,64560,0,0
2017-02-20,104000,105000,105500,104000,33418,-1000,-0.952380952
2017-02-21,104500,104500,105000,104000,26218,500,0.480769231
2017-02-22,103000,104500,105000,103000,46314,-1500,-1.435406699
2017-02-23,102000,103500,104000,101500,59755,-1000,-0.970873786
2017-02-24,100000,102000,102000,99300,89343,-2000,-1.960784314
2017-02-27,101000,100000,101500,99900,31117,1000,1
2017-02-28,95700,101000,101000,95500,233067,-5300,-5.247524752
2017-03-02,97700,96000,98100,96000,111858,2000,2.089864159
2017-03-03,97300,96500,98100,96500,28821,-400,-0.409416581
2017-03-06,96500,96000,97000,95700,45221,-800,-0.822199383
2017-03-07,99500,96600,99600,96500,69600,3000,3.10880829
2017-03-08,96300,98600,99000,96000,104386,-3200,-3.216080402
2017-03-09,95000,96300,96400,94000,110540,-1300,-1.349948079
2017-03-10,94000,94000,95100,93700,63104,-1000,-1.052631579
2017-03-13,94200,94100,95100,93800,48800,200,0.212765957
2017-03-14,93700,93700,94100,92600,68377,-500,-0.530785563
2017-03-15,93400,93700,94800,93200,36076,-300,-0.320170758
2017-03-16,97000,94700,97400,94000,104452,3600,3.854389722
2017-03-17,96300,96600,96900,95500,89438,-700,-0.721649485
2017-03-20,96500,96200,97200,95900,29870,200,0.20768432
2017-03-21,96100,97300,97300,95800,27622,-400,-0.414507772
2017-03-22,95100,96100,96700,95000,35835,-1000,-1.040582726
2017-03-23,97200,95800,98000,95200,44498,2100,2.208201893
2017-03-24,96600,97100,97900,96100,39833,-600,-0.617283951
2017-03-27,94000,96400,96500,93800,64252,-2600,-2.691511387
2017-03-28,94000,94300,94600,93600,50813,0,0
2017-03-29,94100,94500,94500,93500,38755,100,0.106382979
2017-03-30,94400,94000,94700,93500,46877,300,0.318809777
2017-03-31,94700,94000,95100,94000,37656,300,0.31779661
2017-04-03,94400,94600,95400,94300,26240,-300,-0.316789863
2017-04-04,94100,94400,94800,93900,35541,-300,-0.31779661
2017-04-05,95300,94300,96000,94200,54627,1200,1.275239107
2017-04-06,96800,95100,97100,94900,43287,1500,1.573976915
2017-04-07,98100,96500,98200,96400,53929,1300,1.342975207
2017-04-10,96200,98000,98000,96000,32620,-1900,-1.936799185
2017-04-11,95500,96700,97800,95500,34949,-700,-0.727650728
2017-04-12,95500,95500,96600,95500,36380,0,0
2017-04-13,95900,95600,96000,94700,25143,400,0.418848168
2017-04-14,94600,96200,96200,94400,29557,-1300,-1.355578728
2017-04-17,94900,95200,95600,94400,13136,300,0.317124736
2017-04-18,95300,95500,96200,94600,28774,400,0.421496312
2017-04-19,94800,94900,95700,94700,19151,-500,-0.524658972
2017-04-20,95600,94800,95600,94200,23164,800,0.843881857
2017-04-21,95900,95600,96000,94800,31858,300,0.313807531
2017-04-24,95900,96000,96400,95300,26372,0,0
2017-04-25,96800,95500,97700,95100,40751,900,0.938477581
2017-04-26,98800,97200,99800,96900,68350,2000,2.066115702
2017-04-27,98000,99400,100500,97400,37887,-800,-0.809716599
2017-04-28,97300,97200,98000,96000,52979,-700,-0.714285714
2017-05-02,97200,97500,97700,96600,36080,-100,-0.102774923
2017-05-04,98800,96800,99200,96800,47405,1600,1.646090535
2017-05-08,99500,98500,99600,97900,48904,700,0.708502024
2017-05-10,99200,99800,101500,99000,66114,-300,-0.301507538
2017-05-11,102000,99900,103000,99600,101852,2800,2.822580645
2017-05-12,101000,101500,102500,100000,75664,-1000,-0.980392157
2017-05-15,102500,102000,103000,100500,63372,1500,1.485148515
2017-05-16,102500,102500,103500,101500,52218,0,0
2017-05-17,104500,102000,106000,101500,83227,2000,1.951219512
2017-05-18,105000,103500,106000,102000,64334,500,0.4784689
2017-05-19,107500,105000,108500,105000,73741,2500,2.380952381
2017-05-22,107000,109000,110000,107000,69608,-500,-0.465116279
2017-05-23,112000,107500,115000,107500,162638,5000,4.672897196
2017-05-24,114000,113500,118000,113000,178138,2000,1.785714286
2017-05-25,115000,115500,117500,113500,116617,1000,0.877192982
2017-05-26,116000,116000,118000,114000,101109,1000,0.869565217
2017-05-29,118000,113500,122000,110500,237622,2000,1.724137931
2017-05-30,117500,118000,119000,114500,102751,-500,-0.423728814
2017-05-31,117500,117000,119000,115000,75685,0,0
2017-06-01,115000,116500,117500,113500,102939,-2500,-2.127659574
2017-06-02,114500,114500,116000,114000,41053,-500,-0.434782609
2017-06-05,113500,114500,115500,112000,61996,-1000,-0.873362445
2017-06-07,112500,113000,115000,112500,59386,-1000,-0.881057269
2017-06-08,112500,112000,114000,110500,87245,0,0
2017-06-09,124500,113500,126500,113000,241801,12000,10.66666667
2017-06-12,122000,123000,124500,121000,75126,-2500,-2.008032129
2017-06-13,125500,122500,126500,122500,106513,3500,2.868852459
2017-06-14,126000,125500,131000,124500,99111,500,0.398406375
2017-06-15,121500,126000,126000,121000,85962,-4500,-3.571428571
2017-06-16,121000,121500,122500,119500,53333,-500,-0.411522634
2017-06-19,117000,120000,123000,115000,138856,-4000,-3.305785124
2017-06-20,116500,116500,119000,115500,49812,-500,-0.427350427
